18,6370,9677,57198,56302,26151,9950,51706,25787,59349,7841,49855,4967,170679,80124,1576,1026,126208,786,1780,26503,83464,5408,26539,56171,56130,9540,80201,9235,7139,538,5911,5174,5619,410,755,178,79810,56125,56145,9445,4482,23155,25961,1877,55768,4068,80263,283212,9563,51134,84436,29881,79668,51635,28954,54970,80212,8277,55203,1749,8817,10930,1768,916,55793,57799,3508,26648,6010,6688,5463,79751,54884,152,4152,4440,4598,11055,9744,215,5313,326,54885,55974,1947,79696,629,53916,92822,8611,57763,56996,23376,51112,27333,8468,51816,5068,2101,54937,1419,4055,54858,8735,1146,156,64806,53407,6883,1890,65095,11285,9701,10322,317781,7294,7476,51807,55008,9731,55063,6560,3763,4855,51652,7104,9605,64097,125893,60343,80207,83715,2272,63924,1845,79885,10897,813,4793,6948,8292,3549,9028,2875,55558,130814,23552,23125,79819,4301,11022,80162,64852,1834,79841,7136,53347,2695,55080,867,55187,65082,80208,9499,6452,89870,4635,22875,80831,8382,25864,2323,4597,7318,7508,80198,4057,4621,83444,10880,3270,79783,8372,23081,23096,90485,5364,924,200316,4636,146562,64800,54681,393,285596,3299,6538,51364,10256,65989,29924,4193,1773,64743,255057,11282,4625,3665,961,6657,10817,55036,4607,6476,11136,27237,8869,51409,29965,345,56123,11093,55336,4071,6564,64924,779,94026,6927,6006,26146,10346,8736,9514,4606,959,4987,440073,7380,9209,51778,54978,25900,79853,859,54716,6237,7975,9032,3425,639,355,6304,5480,7140,4640,8717,80772,7597,920,11094,10859,56124,155400,8085,338,5265,219699,79090,2302,29944,53944,57185,83937,55260,3834,64787,2073,1774,54825,51281,9854,248,10013,57406,57192,80705,91289,80022,79947,8045,64167,55617,2770,337,8503,1831,10628,144404,64080
19,6342,57150,339290,27332,10979,3661,80224,11261,6711,51455,5058,64772,3993,55366,113419,57146,4720,7832,203068,29990,1805,10352,51106,11178,8624,57535,26040,51741,6697,55252,60685,54806,9736,3662,23192,4311,2678,2200,22887,29995,56947,839,6645,26057,28234,10782,54207,63874,4736,1113,6892,395,2239,5411,1975,1672,79894,55689,7849,2976,9425,776,3357,9703,55290,51317,9677,27333,7220,79903,56892,27044,9112,10327,55745,6132,8115,200081,657,6839,7494,2115,5950,57827,103,4286,9855,4651,5092,80763,23256,9674,11234,5915,23078,6193,10150,1523,26003,9267,5387,5069,1632,79571,147179,667,54442,10314,92086,9590,92249,4016,22982,131566,64689,26872,2954,3927,10424,7703,80017,8935,27030,7381,1974,54957,10270,91754,55793,80724,6499,9632,84061,8837,54812,3652,55604,11197,1287,27301,2065,79710,51449,7299,11276,6166,468,10891,6135,89797,5716,3959,3081,23039,54884,54883,2017,3476,79058,6217,148022,2617,3096,23443,5832,5861,1288,10513,1373,26469,7508,23224,64778,29968,54802,292,3479,2969,22872,1410,4850,25940,3185,9501,7024,7048,23505,53343,51768,291,5725,9547,7018,11098,55255,27109,10490,1070,5469,26123,8436,6468,120526,11142,310,1452,79712,5468,5106,1936,23585,649,5331,79882,55020,56913,23518,4683,144404,9500,25805,4057,93487,3183,1938,3831,1968,57019,9380,55209,54980,10329,9798,55731,29997,4125,546,3909,58472,8553,1846,23275,8888,154,8546,375449,3108,51652,10475,4105,440,4792,4841,55825,157680,12,23139,9903,5211,23242,23521,6729,5580,4735,1666,7072,23133,3480,10551,3069,10628,4638,10962,6137,65244,23131,16,813,80760,64167,55107,10202,5357,1958,55148,4072,55756,6509,10797,26227,8720,355,5627,29911,3486,4118,835,29916,6696,55033
20,22981,6583,93408,9037,8653,4072,9641,23743,2919,4155,2286,2323,7857,54674,9120,8312,6443,5052,1968,605,27338,1969,2817,23131,3932,8804,8880,8842,4015,6001,4694,57157,3122,6439,7188,3569,23034,23254,57045,7070,55837,23641,2950,915,4208,10845,22841,1349,2770,7099,10396,10787,50617,5588,729238,10455,9254,1295,51150,26037,57035,7424,2121,7804,5621,9792,5441,79921,4487,23212,3106,3109,4026,26002,375346,79101,26298,90993,654,29899,3397,90,1102,5797,8434,51109,4223,81669,3226,6857,3489,7162,54585,2099,5058,9903,51474,9586,22982,283,54477,11167,2823,2296,2170,4739,7739,26031,1117,4094,6664,2312,81578,23677,4815,4982,9710,1075,64757,1365,63917,25966,3683,3773,11079,64065,81544,23327,27244,7042,11221,1556,4883,57214,384,10417,79695,54438,6363,10468,9077,23189,81035,717,822,11001,1164,4628,23767,7035,26064,51297,51691,51435,5331,10568,1266,1548,9510,2568,5358,23378,80310,1280,247,5727,4907,3310,5327,55540,10320,3976,11145,9201,1081,4915,3417,2181,5144,9208,54873,29968,8857,4781,55008,914,7292,8821,341,7465,55638,10178,3858,6691,7103,2762,51454,2650,6364,5649,54587,9734,23576,1959,2730,79633,27324,9180,154,22998,1031,1803,11211,8424,1474,4791,6590,358,23231,9590,79053,6819,51330,26137,9263,58472,3730,9452,30,1717,54874,54470,4837,5021,2921,9536,29916,27123,4050,7430,10516,29969,4585,10557,25928,2891,1043,79838,28969,9122,57192,89797,249,6376,3953,30008,56892,26228,1396,2537,9636,80204,3855,6565,3400,9518,7280,1984,8549,629,2173,11010,4054,1672,6662,27347,10158,864,8560,718,3371,9086,11254,5996,25878,4233,8284,6304,214,7412,4070,3872,4316,6594,9823,6273,2348,7980,10406,6192
21,64981,6047,11188,14,26229,11079,60492,79987,2804,23467,1346,10652,4632,5271,1026,9358,1486,23341,57515,9377,8565,220,93974,26953,8837,523,529,51382,10942,9689,56920,4496,51702,4528,58533,5875,6280,55002,89797,7542,10237,56034,7060,23412,140465,11334,6881,8853,55669,57103,51647,25801,3897,55312,10284,29099,8668,3035,5650,10955,2495,8936,115201,94134,4053,5526,10916,56674,5002,5538,58529,3032,2911,9581,10202,27175,4005,10114,5641,25839,3995,6337,2167,9926,91851,7355,1396,79719,9240,2922,8269,83941,11260,80221,2987,3909,11316,8559,2799,2952,3105,6301,6443,64180,52,9900,54980,327,3034,3376,5193,9908,2057,4967,6868,5281,3122,6609,10227,6307,10463,23066,660,64746,190,11197,3265,9553,816,6623,55146,57148,2108,124583,57406,5918,55283,1183,84065,515,490,5861,57446,10241,4141,51569,64787,60509,79089,51760,10670,7178,533,1353,491,527,8349,9806,339229,137886,5026,11041,9600,6390,55298,54765,6729,55379,79187,163,54472,4502,8503,64759,55860,10186,51006,1315,7786,51451,539,5286,10987,84981,64411,22841,5217,11230,79991,192669,58486,9158,25875,51112,372,65084,3382,7077,5909,1649,26580,51652,9646,9577,4358,149603,10962,6319,11014,9525,4814,5264,4897,53373,29916,221078,833,114897,10904,4494,55327,60673,28986,26512,51719,56997,8202,8270,4048,8835,10285,201134,5000,3157,200081,55118,9130,440,8896,5564,79095,7259,5870,3988,2896,10973,54541,10668,30850,230,6812,56180,1263,1475,5715,79961,22885,25827,60314,81544,10016,7251,55041,55450,9107,3030,23286,5110,11142,79137,64838,23065,5627,537,4638,5816,7018,54504,64167,773,9354,4023,2548,23647,2058,5213,64080,2805,10797,10150,4482,178,10730,6279,3934,10681,79143,66008,3800,9143
22,80173,51303,6418,8894,7272,64682,318,79923,4436,80746,23473,7153,79868,3934,51601,55146,990,9284,3215,84900,55034,1690,64220,79902,11196,6318,9973,7283,6926,10460,54505,1200,10235,9656,10295,3122,8837,29117,139322,55732,5635,5831,4783,3998,10613,890,899,23262,1977,57597,58488,10926,126208,10196,10554,55660,51302,1466,10868,25821,4885,64863,8914,175,22882,9585,51087,8187,191,10149,699,23556,51125,4751,1725,1719,9814,55080,2305,283131,5886,1723,50854,23017,26275,55082,56997,10622,9869,23312,112479,79752,54482,25825,29121,580,6787,27109,55253,9935,3832,375346,60558,5345,55757,25957,9857,7443,56270,5469,8836,23512,9837,7343,8658,51025,10874,4216,11331,51512,4678,6949,79017,1789,26190,81930,27348,51185,8661,7083,642,10309,26135,1632,3459,9547,5558,1662,6767,898,9702,84148,10635,50865,92170,2896,9804,28511,9156,4338,8615,1373,54995,6117,629,56890,51514,995,55244,2189,51361,22974,100499177,10950,23243,26574,2968,8195,23408,9782,5698,5607,6374,5827,23517,11232,5896,9147,84809,5888,10062,10807,10592,116832,22905,7570,1763,813,34,4118,8420,80178,80775,821,1911,65110,5636,23421,6601,79980,80254,79682,7306,23397,10422,55110,1776,4605,11062,2018,5184,10024,23306,220988,6509,10026,10464,80071,79058,79075,2146,8880,60485,54069,79677,4602,11157,79664,1161,3217,54558,56992,29893,11004,9833,7018,5872,6185,9675,65109,440,10535,10180,23410,29802,2289,23483,7398,9662,23580,79866,9401,5426,9777,29929,3219,221443,4852,4057,55719,22823,9246,10797,54974,146909,29058,5427,10892,3045,8438,3416,5378,51098,6279,11260,672,2624,55706,8115,9053,23595,5106,24149,54431,2218,7014,25913,93594,55055,1998,10393,54541,3050,3930,29968,22841,16,6470,26227,11200
23,57509,26517,8574,23210,2010,58517,155066,6662,291,987,25852,51329,27257,10955,4641,55669,64067,25804,684,10491,498,8517,5387,308,53373,5931,10557,537,5641,55290,11186,51125,2992,5580,1000,23301,23386,93974,10939,5861,115207,5976,1475,2920,23175,29072,9524,4088,204,81614,221154,4134,64132,57147,29883,10899,10067,80017,51604,22954,4591,7982,54998,8624,122704,51182,8741,2908,2014,25959,79180,989,516,23259,25825,11319,23255,21,9583,10095,2937,4947,51330,29994,11161,644,79947,23191,1521,51614,3858,2958,7994,60488,9926,51098,4696,1353,9882,8559,6729,1465,9275,23038,10419,11200,9712,304,3065,80346,10682,55002,9948,1981,1396,4149,1737,9536,79042,22921,51433,55222,993,54469,25843,25906,25994,3416,55744,8266,9052,28974,4047,473,9240,55837,51399,4054,23443,9551,6596,10788,572,5646,23130,6881,5918,51458,64400,1759,84193,51805,10552,56616,4125,3098,143,10627,1796,6707,6484,8402,6443,9101,375,9778,5357,203069,2878,79006,2631,11142,8942,7357,5266,8658,6839,55909,4023,3611,439,7703,10752,5720,1662,57060,8872,509,5585,51024,11015,5245,10472,2327,114049,5383,4738,6714,51714,91355,11258,2517,10628,31,9784,26278,26099,835,5092,91137,23400,58497,27183,83464,10755,6676,65985,400,11079,10892,54470,23095,8604,23065,25915,6439,5264,8804,55147,3913,375346,10531,23659,26608,9488,1798,64236,64167,94134,51103,79643,10668,7099,11197,10550,11284,9989,8453,1605,7031,9267,5162,55793,8396,10980,12,977,55790,9517,5480,1069,64080,57192,51138,8869,28960,23171,50813,5971,2783,3934,1471,2810,4482,23530,5412,6777,56892,9637,8553,4118,11261,481,6812,6509,10320,54442,29916,56674,7103,23131,23338,9143,54504,6304,6342,4057,6402,5716,10551
24,3915,8190,57820,10149,1087,58472,2042,5118,55790,81544,3868,1386,283,753,7262,50852,4094,1043,2323,51741,4237,221061,26509,7424,11079,713,51042,23576,5919,9851,10875,51186,5567,23166,54850,93349,23252,6363,8900,1969,57045,54431,57035,3428,9466,23360,10874,23643,93408,79035,1803,3932,5588,55540,5650,65124,6472,9510,51280,79001,25873,27338,51313,26207,81669,25843,214,23641,247,8821,51150,5584,1031,4303,7099,8869,23635,1490,1474,23743,4147,3858,6646,10396,51435,1075,6775,23133,7351,3683,23015,113,54504,7039,3001,10046,83442,9077,3487,2202,2719,1843,22841,51330,8631,51474,6819,64065,1102,8477,2891,60436,5799,25966,5918,51385,1806,4208,54587,5203,114049,5797,8668,835,9180,11037,2633,2954,1295,1717,9903,9734,8436,5174,29969,50854,6387,4815,2487,796,7804,871,717,9452,1278,4982,4072,10516,30,9710,6988,30008,2770,347902,3730,54863,729230,5577,4482,3880,10263,9086,9358,26137,8857,9249,3122,6857,6376,558,55769,10410,2744,2350,9254,9201,2537,2621,10468,10057,6001,4907,83468,11145,26298,79838,10626,1453,654,384,2921,7040,8076,3953,4883,79633,22982,51691,2762,5272,1672,1081,23259,54470,341,3226,5327,55008,7070,2731,4256,27123,4017,55303,51365,2294,4155,1524,56901,3976,9636,8434,29916,4603,2650,1396,358,2624,26031,293,11013,7465,6035,7035,4837,9590,1959,2730,4071,10439,8284,249,3569,5935,23089,10158,4316,11010,5727,11254,8140,81035,9122,7980,9518,7292,5740,1984,474344,8560,23189,4915,10178,1365,3489,6590,2878,864,80204,9263,7103,6273,11167,5996,7162,64699,1968,3310,8549,10406,6662,9823,22914,6594,25878,23231,6304,26228,4233,27347,2173,7430,57192,3872,6364,2348,7412,718,80310,6192
25,159162,2868,53904,9083,201229,4951,56895,26330,54558,9939,27079,51027,3586,81850,11279,51626,54438,4695,8123,10202,63974,8139,10320,78994,23510,285203,54801,9166,57105,10739,1411,10695,57821,23105,104,90665,4356,5454,9515,2044,55764,390892,23077,2560,1237,29104,5565,29942,63877,51302,6406,127703,24,55801,4978,55064,2554,80258,9024,7288,3448,4703,79884,8911,5382,80778,6793,3578,9229,869,57573,894,4808,5288,7881,29018,57030,1120,1006,56000,5251,3458,5132,8705,9152,54798,11147,7305,7976,30814,157567,79864,64100,27241,5991,10239,23322,22865,5599,6045,10057,64579,6121,54112,92609,51754,79741,10281,410,10895,10454,64184,5071,7343,6346,6915,9831,22927,577,56341,26049,1951,56897,10738,6251,9119,55317,50509,3227,11201,10368,23635,57604,8348,56955,9925,29890,56344,7776,482,55190,6722,2823,6014,54814,2904,26084,6295,51101,3587,3562,5744,64410,30820,729515,8756,57101,3010,23235,57336,1959,4331,1812,58513,140,54876,79830,2838,55957,83734,79652,81833,178,54819,6792,55812,55958,79858,1116,5100,79953,1630,79441,6847,26993,81602,51069,4069,27253,84525,10078,57348,23349,26091,4057,3558,81796,388886,2259,286205,3886,54955,55290,6098,57172,50832,10631,51147,10551,5467,2563,3268,5602,3605,7799,1233,51751,55179,314,8869,7754,1961,26212,51206,10125,6839,79839,55922,7681,84859,728621,4208,54813,79947,8528,23212,2145,23705,27156,10325,7227,25778,9710,64428,1301,9211,64792,5473,140578,5654,6909,79174,29978,10046,10293,64084,9348,785,2066,5588,80173,53353,7503,10513,6419,98,6279,7690,79600,23143,23378,79078,55798,5891,864,79706,1396,8444,29916,57406,23052,10126,10610,4023,2043,51265,9903,11341,3508,54210,6509,11197,10265,80204,7018,9935,4118,154,1066,1475
26,100126791,79035,375346,53343,6035,79170,10320,2568,51365,2762,4050,4744,2817,6307,5144,7162,23131,1280,5621,718,116496,8436,2625,5919,717,23034,11344,56034,5584,55080,29899,9710,1968,5588,57758,4482,3872,3855,10516,22841,64284,7086,590,1009,2624,8153,23327,9586,6839,54587,7262,54470,4958,10161,55791,3684,4072,4061,4883,10225,5174,29969,23231,50507,51109,4312,1803,23259,54796,80223,6646,54,151230,10787,26031,64092,1021,54431,247,55033,6441,26207,65124,3953,654,79695,6337,60436,5740,4837,114049,2203,2770,10782,5764,4628,1513,5935,64430,23196,79053,358,5331,6581,4435,6424,4148,79633,84168,2950,4907,63917,2170,1081,27244,11013,341,2744,1453,64080,6509,4698,23743,3931,5947,822,8804,2650,3683,283,10874,23189,4026,83468,384,9636,54463,51083,9180,57820,9120,6039,4791,6590,6819,145389,22902,6401,3386,8821,22981,11079,729230,7103,26064,30,5763,8864,27123,835,29916,51150,55859,10845,54863,4857,11167,5887,4070,7042,81578,2014,1490,30008,9263,3489,11145,10158,54585,214,7857,3310,51186,4694,51454,1548,23767,2633,1164,29968,9201,2537,1959,9358,2730,2052,864,2731,6857,79582,1031,55303,55061,55008,8284,5327,9641,1474,2921,51474,8869,6439,89797,1311,10178,10057,9077,3417,6273,9122,3226,3176,51313,10439,4969,4054,1634,54873,7465,1266,4116,1717,1043,26298,4815,51330,5021,5272,1295,6376,378,154,7739,79961,22982,54829,1396,753,249,51691,9536,23576,1102,93664,2891,26137,54477,6304,27338,8424,9254,1556,8549,9452,7980,27347,729238,79838,80204,57192,80310,9086,4915,7430,1984,1806,55847,55540,8560,2348,1365,1301,4233,81035,7292,26228,2099,6364,9823,11254,474344,11010,6594,5996,3730,25878,6662,7412,10406,6192
27,9083,6517,23274,3787,10231,11176,55554,84253,3448,1129,58513,7399,6638,10665,149628,56341,8997,643376,85294,390892,157697,55584,139538,57038,50837,3446,6315,83394,79608,2688,28316,29018,1821,23307,1130,5673,81558,1943,59340,3749,8387,1740,3811,10692,2780,1618,152185,253512,10021,91646,2827,51585,30009,56676,10911,57579,1538,197320,9696,56656,8618,8383,8074,2567,51309,55275,23235,55238,54798,55610,9177,26184,8408,23409,202018,4337,64388,7594,5588,23645,79973,56271,6335,30814,140803,8139,2895,64066,57379,2916,9472,7222,3737,27012,240,8911,9993,23140,51145,51213,1414,57047,22848,25833,81697,10123,1185,1412,7481,11086,7016,81602,5149,6861,7710,51666,647288,4352,22806,6543,3452,55321,23046,79730,59344,3798,54808,2813,3352,2044,10740,50632,529,1106,113612,9752,2868,4807,23293,5581,27185,56918,57091,2845,6545,5675,5137,23359,54466,7552,26716,79015,2765,10895,84779,57586,26952,202559,51301,60676,2897,3006,29124,55511,95681,10793,730051,7405,6754,51046,157,51561,27255,53637,55727,146754,56114,26507,54531,54718,80108,460,57101,80161,1816,55823,26532,64320,2615,7982,51066,56154,57406,23060,9681,8331,55079,2566,81931,2299,3351,81797,7556,10086,56107,3934,7288,64096,1418,759,54221,4761,8940,7143,23026,3439,66035,56142,51763,10369,5670,56344,80228,7201,7161,29930,100131825,5957,946,27032,23112,57116,8521,50840,9907,552,56936,1084,53904,23746,1133,4836,5099,255926,55283,55064,57105,55248,9355,4103,9597,3467,10695,27302,4142,79949,23253,4650,92017,6853,7109,51555,8748,9210,8348,63906,7673,2662,9310,4901,129025,2475,23335,8927,5365,8851,4012,57097,5463,4130,84124,2543,3482,6696,8503,10716,100093698,9653,1116,8329,79092,25758,11122,54805,8349,23161,7503,22841,23635,57192
28,378,23166,2170,3932,93408,6714,5621,8076,51365,5105,7857,51109,4067,4907,23034,50617,2121,835,10874,64065,1301,11079,93664,5740,1545,3122,23212,54796,2919,27338,51150,5727,8880,1968,57205,79170,6414,11001,116039,9358,55061,293,3109,9532,7099,8804,3931,54585,8727,7739,4694,10161,27244,22981,54477,26031,6472,9710,1601,90,4698,54431,23378,10320,4155,729238,247,1803,1295,4223,4015,3397,2487,6691,1548,4664,7042,914,9903,3858,23641,3226,9586,57045,3569,23646,23089,25966,9077,6439,23743,7804,654,4208,79101,9510,11221,2331,7103,65124,4781,11167,2181,474344,3489,9404,10455,4050,55837,5058,4739,55630,29899,5144,1843,1009,1556,3426,81578,140465,10417,54438,2770,1117,54873,4883,26037,51691,64699,1102,9254,22914,10845,590,55638,283,63917,57157,57214,9792,8821,4628,4487,5331,9208,25840,10232,1474,23677,10568,23767,341,81544,51474,22998,6819,26064,3683,54874,3417,8857,7465,10178,6857,26002,4026,79633,9120,79961,717,154,58472,2730,3730,3400,9734,51435,5358,10787,5021,1075,9547,26137,79921,6364,55008,7351,7188,28969,22982,30,2173,11211,1031,6565,1081,23576,4791,7430,7070,29968,5649,2568,1280,23189,54587,55540,4815,79695,26298,8424,7162,51297,4837,79053,2099,9536,2762,2921,79838,51330,81035,5327,3976,1984,1266,2650,27123,56892,9201,54470,1164,1043,9180,9452,25928,1365,6376,9636,9086,358,3953,4915,10516,7280,9263,4054,4094,249,7292,1396,9122,9590,3310,8284,1717,89797,29916,80204,80310,29969,30008,10158,23231,1672,1959,4585,3855,10557,3371,4070,214,57192,8549,8560,26228,11010,2891,9518,27347,2537,11254,864,4316,629,5996,6662,6304,718,7412,4233,6594,3872,9823,25878,7980,2348,6273,10406,6192
29,4781,26872,27338,3775,654,4067,23133,26031,1281,140465,5331,6439,79101,9120,51186,57157,90993,474344,57205,3783,10455,5174,822,5621,7099,50617,1295,2121,51365,753,23378,2170,57035,9792,65124,6652,93408,1278,55847,4208,26037,22889,57214,6414,2331,79170,2633,55837,7739,8444,5058,7035,23259,7804,22914,1102,54674,84159,4664,6401,5203,11001,27244,3109,871,23635,54438,2823,4015,3512,23743,23254,1301,1117,23641,51454,283,4061,6307,1009,605,116496,11145,729230,3082,4155,5358,2099,10845,55630,22981,4628,5727,10161,81669,2181,57045,51474,2568,3106,25874,25966,6857,51109,10417,2770,81578,28969,3122,2173,1803,9586,63917,5797,23089,5144,7042,7103,8869,10568,6363,835,3226,154,914,51691,10787,247,1548,717,23189,1365,11079,11221,6714,3569,79961,4698,10874,10225,9734,1164,22841,79921,4060,79695,4694,9358,9208,29899,9547,55540,10516,1075,51150,5584,22998,26064,590,4907,3683,81544,7351,4585,384,341,11211,1081,56892,4915,4094,6364,51330,27324,8821,51435,9077,1968,8857,8424,3858,1280,3310,1349,1474,7465,10320,29968,1031,6565,3976,5327,9263,58472,4026,4815,7292,23677,64699,2650,9510,9201,3417,4791,23576,55008,1556,3400,2762,54874,6819,25928,10178,2730,5021,9180,11167,79053,1959,7188,26298,29916,3953,4883,27123,629,30,9518,7162,358,54477,5649,22982,4050,7280,23767,79633,1266,79838,3730,4054,26137,1984,30008,4837,54587,2921,9590,1717,1396,29969,81035,23231,8549,6376,9086,1043,2891,9452,11254,80310,3371,89797,11010,4316,10158,9536,9636,57192,54470,9122,80204,1672,249,8284,4233,4070,7430,3855,718,2537,864,27347,10557,214,26228,5996,6304,8560,6594,6662,9823,7412,3872,2348,6273,25878,7980,10406,6192
30,11178,51663,6093,22850,10928,6890,3045,6548,6804,5744,29110,8913,7432,6738,4081,5097,23580,25909,10052,9440,2736,5151,50509,22856,11047,2811,4318,2558,6274,7504,79760,8808,5329,1387,1849,57178,8027,8452,23118,8837,23172,26,79029,81894,7475,639,391,7471,146,54910,5326,5328,64421,79581,55178,6874,4843,4643,6873,3884,2022,547,26504,22891,4189,55611,2245,51116,375057,3708,26207,27161,9885,54541,2186,5781,58985,7090,2026,9350,3958,3792,27314,23210,9748,1677,6935,23237,2642,9475,8731,51195,81873,23429,55596,8870,112399,9542,1657,55092,2852,51129,9525,4342,8621,9673,10603,79981,780,51585,6361,23515,93643,11191,84975,55181,23067,22883,1545,9025,63943,26519,8061,222161,9312,2487,9972,25780,10398,22924,26019,56300,23008,3604,4860,1969,9363,64114,1859,23411,25907,8448,623,4783,91752,406,26525,2011,56901,9902,92211,3669,6018,2004,11073,11120,9857,23378,3553,7220,51322,56895,9592,8440,221037,3423,9514,1475,54471,53918,80772,22875,3710,4602,2782,23268,22919,9807,7314,8737,6045,9821,51742,5718,5971,283638,11264,3291,10622,726,9181,51526,60493,79026,6915,7159,51444,79670,9044,64376,4792,6732,23413,22905,4093,118987,55558,51379,1994,56929,7543,11072,3726,5494,5583,23139,55608,23063,10978,2000,79707,23141,3800,9828,9421,26036,10308,4681,5927,8915,64783,4092,7804,23013,9704,3241,3098,28231,10557,10285,47,55107,6903,9945,51603,55249,54906,23215,2669,6304,5473,54505,80219,23314,1440,51022,51182,10006,9306,771,29072,64220,2048,4850,382,9792,51422,22887,4638,9693,10057,3508,23352,9143,219333,79803,30836,3162,4067,11021,5467,23253,51719,25976,9587,1021,5514,10765,54512,4057,285527,8273,1396,3628,7503,2624,9903,5930,148022,3398
31,266,9464,5098,56124,8911,4684,54332,26872,85446,434,22898,7439,5368,5455,2693,3859,10368,50944,5989,81571,146,10914,9719,7746,51754,1012,4585,81609,6563,26261,2906,80317,8908,54993,23614,27019,80173,5048,26583,124152,6853,5296,1046,4776,23194,23285,91304,51559,816,79998,4914,6543,2889,57338,8912,25789,7592,9162,1400,10741,8735,6850,80206,51616,55064,7161,2185,4995,80023,6327,9758,633,1006,2558,1740,432,56157,23149,5893,10861,863,8468,80212,5420,148229,2116,11076,26038,23114,22989,5994,10501,10206,81566,3801,7626,11094,8417,2534,5338,50861,7572,9479,55095,91120,6861,22832,1232,5345,23338,4855,6909,100507424,3815,7352,57728,4796,1413,10559,1762,3156,3955,9423,27122,28981,55251,9394,4850,10462,3166,64579,1325,7552,2900,54972,1749,25829,56112,9851,51385,55908,1062,3746,2047,333,54868,29965,285596,676,54210,3400,843,26037,5365,28951,9024,56980,55285,57192,57158,55786,27293,5624,56995,6944,79172,5350,23316,868,2852,9390,57337,84890,4312,112399,5173,80256,6657,433,23304,1836,4200,23359,6666,196403,150967,643224,51475,55757,23212,23543,10681,2261,9537,80223,114,25787,22983,29122,9568,1773,7730,7008,2475,3651,7103,4160,10235,11247,7376,57406,9901,6899,79187,56967,9580,358,653483,10982,4986,6885,1815,55776,79446,9139,10551,65009,11142,5582,57165,9705,9651,22841,55812,6536,4794,79170,2736,64781,4861,3488,23096,6929,23368,4337,56260,10123,8503,26249,2115,64221,2675,6750,1396,57538,387032,4118,11069,56997,1875,9896,5877,4603,10765,5588,1397,2769,8349,8874,22838,10046,4851,10631,9988,3631,7099,7503,8900,7087,1066,4057,6616,1950,7852,3240,8821,3800,23077,137886,29978,6304,5019,23635,8869,154,23705,7018,10610,10202,11197
32,221037,3913,10939,6189,50854,4286,308,1315,60493,25987,4087,5069,9862,81873,80346,9232,6156,516,64746,6223,8848,85377,22856,10055,26010,64175,27243,4067,899,5695,9553,6128,50807,6144,381,26073,9989,4904,8125,9928,83443,7203,50515,54939,23258,25915,10121,63933,23603,3572,1072,23478,23039,100507436,6208,64847,79710,23609,55625,6210,26993,26580,10553,5927,54470,3842,10899,23139,9775,2873,644068,64745,3916,23063,5427,9045,55008,1650,55884,58477,29927,7371,3800,10399,11234,6191,378,2937,6143,8270,9834,11198,3223,55486,7415,2764,6207,6009,10066,4216,6322,1665,8837,5861,55752,10046,11168,56851,5867,5495,23186,91369,5980,2512,6167,6232,28972,11284,6206,81605,506,6229,6729,6150,9921,51271,1992,9693,9377,55379,54930,8036,10245,6130,10632,6235,11143,51092,826,22938,567,84890,10557,65264,81614,55666,200081,4118,1503,56984,91754,10551,4088,3570,5250,6304,6160,5154,51021,1635,10455,8624,9043,1407,6157,6161,51637,55312,6443,26133,29928,10013,10531,10092,9784,6597,1212,6185,54881,22943,56948,23670,7514,11325,10450,262,26278,22826,204,10575,6945,9528,1915,10952,9147,6171,304,6745,6209,6204,2040,9465,10197,51367,7009,6170,7048,10419,6187,3921,6166,6222,27338,4707,6176,5018,10613,3641,6881,8872,5716,5480,55131,10902,5357,1729,6168,6228,56616,51433,10237,5478,6147,51569,8324,79609,2542,10550,84986,3301,9217,55182,22921,63874,79171,11072,55038,1434,498,6231,11267,6175,55012,79693,7031,109,3831,10845,3371,6141,9218,55147,102,6138,8727,6812,2876,4927,5562,3953,9948,11261,5052,4054,6342,10953,4023,54681,26872,2548,6839,375,11197,8665,23378,8942,4793,27109,4200,3398,51316,64080,29916,54504,7103,1396,684,1021,4883,6402
